Grade,Energy,Entropy,Correlation,Contrast,Homogeneity,Variance,Sum Mean,Inertia,Cluster Shade,Cluster Tendency,Max Probability,Inverse Variance
2,0.049913894,1.554571,0.14768081,1.5970202,0.095351083,5.8465959,11.393803,1.5970202,-148.38191,2365.7346,0.11362865,0.45007315
2,0.080036964,1.4857161,0.13153552,1.6044745,0.092585463,6.6909548,11.861677,1.6044745,-197.20333,3264.4342,0.23990334,0.38229271
2,0.038973942,1.6324109,0.13384235,1.7610882,0.09822999,6.4518223,11.175917,1.7610882,-138.03082,2437.7803,0.088589034,0.44601696
2,0.052995441,1.6118214,0.11370384,1.7545763,0.099549254,7.8063843,11.211113,1.7545763,-165.49073,3000.1964,0.17961305,0.40058274
2,0.0405696,1.6313536,0.13870079,1.8754774,0.09337428,6.1021105,11.657253,1.8754774,-140.37791,2516.025,0.11295519,0.44364046
2,0.034581997,1.6679535,0.14030239,2.0325713,0.09361973,5.9000892,11.509948,2.0325713,-113.62279,2047.2258,0.074155568,0.45678687
2,0.028840073,1.7207135,0.12633683,2.162468,0.097425504,6.6231469,11.179883,2.162468,-112.53442,2156.574,0.06245077,0.46169118
2,0.10175044,1.400112,0.14623818,1.2940733,0.090347304,6.1148246,12.10865,1.2940733,-195.54996,3242.7557,0.26966503,0.35087147
2,0.11672228,1.4071017,0.14811945,1.3806484,0.088697485,5.9706704,12.160775,1.3806484,-165.41906,2704.8887,0.31660293,0.34177366
2,0.096361406,1.4447475,0.14262045,1.4906385,0.090437912,6.1635541,12.08057,1.4906385,-189.85578,3223.1273,0.27432772,0.36221004
2,0.04503648,1.6182165,0.12633451,1.8918434,0.093987226,6.8174794,11.769521,1.8918434,-190.76727,3372.3273,0.13585484,0.42943046
2,0.033950397,1.6565057,0.14137658,1.6441983,0.096945789,6.1236537,11.179232,1.6441983,-102.81446,2052.177,0.074556195,0.46870308
2,0.034316934,1.6471642,0.148854,1.6896193,0.09344257,5.7270697,11.432454,1.6896193,-88.813517,1701.3634,0.080685148,0.46435599
2,0.035901502,1.6457459,0.14473531,1.784022,0.09455097,5.8568669,11.440783,1.784022,-115.5713,2100.2909,0.080246435,0.46679873
2,0.02989782,1.7161543,0.12204346,2.0259975,0.10337983,7.0100183,10.776793,2.0259975,-135.11989,2626.8539,0.069995945,0.46677883
2,0.055894195,1.5069728,0.17029772,1.2676677,0.090685463,5.1492591,11.751257,1.2676677,-108.81692,1823.9893,0.15352276,0.4217673
2,0.041747793,1.5774523,0.16284586,1.4254428,0.094764717,5.3177805,11.354618,1.4254428,-108.26466,1918.462,0.099540712,0.47454994
2,0.042660437,1.5837023,0.14692726,1.3967523,0.09657845,6.0160725,11.246688,1.3967523,-122.79757,2200.9494,0.097773873,0.44483332
2,0.032172753,1.6844435,0.12941649,1.9323708,0.09838861,6.5948922,11.156699,1.9323708,-131.87213,2471.0968,0.070499177,0.4659891
2,0.20313981,1.2127734,0.15428894,0.93709493,0.088320606,5.9729408,12.19803,0.93709493,-168.10463,2702.7438,0.43705405,0.28171208
2,0.11856415,1.4174871,0.12766997,1.3384168,0.093889766,7.0938473,11.765784,1.3384168,-184.96612,3196.278,0.32134735,0.33375386
2,0.091439229,1.5010917,0.1209561,1.5760783,0.095762029,7.38548,11.63288,1.5760783,-189.30318,3403.9156,0.27535336,0.35952076
2,0.18431924,1.2568248,0.13992475,1.1468391,0.08999562,6.5182668,12.245262,1.1468391,-228.51433,3836.2643,0.4128146,0.29395937
2,0.047246956,1.6467075,0.11399282,1.7165376,0.09943213,7.8080315,11.075288,1.7165376,-115.92274,2421.8768,0.17390714,0.4044377
2,0.13861421,1.2036679,0.24464218,1.0409249,0.07986563,3.475565,13.066511,1.0409249,-126.56741,1995.152,0.30719496,0.39493368
2,0.093168272,1.3496351,0.20520255,1.184704,0.083073393,4.1831827,12.627925,1.184704,-123.86826,1826.9743,0.21830974,0.41422641
2,0.064142752,1.5016318,0.14916495,1.5695952,0.090045416,5.7962143,12.039006,1.5695952,-170.83366,2763.2995,0.15325728,0.42360012
2,0.052525311,1.5971716,0.11943609,1.7854069,0.096144994,7.3566623,11.565763,1.7854069,-194.79027,3418.2855,0.16970045,0.40556974
2,0.036378455,1.6879398,0.10203074,2.1401627,0.10569672,8.5784529,11.096134,2.1401627,-248.3757,4646.5395,0.099351091,0.43225826
2,0.12513815,1.3936825,0.14293864,1.4520486,0.089149799,6.1733911,12.279251,1.4520486,-201.0357,3422.4881,0.3287615,0.33086129
2,0.041260125,1.6721435,0.11171303,2.1508922,0.097357039,7.7017312,11.442866,2.1508922,-185.80928,3345.3698,0.13984666,0.41995425
2,0.065416588,1.5969922,0.10752833,1.8389609,0.099212097,8.2651715,11.371132,1.8389609,-198.1283,3630.9048,0.22117049,0.3743194
2,0.0623153,1.5399022,0.13267795,1.6223493,0.091987807,6.6123587,11.8725,1.6223493,-183.07924,3056.2061,0.19005249,0.40036923
2,0.069075146,1.5617211,0.11301658,1.9654115,0.09807867,7.7227104,11.671075,1.9654115,-248.22575,4555.054,0.216346,0.36298347
2,0.093554299,1.3629124,0.17053632,1.1778871,0.091040681,5.1997342,11.882685,1.1778871,-178.3155,2826.1086,0.23809246,0.3925753
2,0.035944487,1.6891266,0.11071099,2.1980165,0.098253184,7.7515857,11.501403,2.1980165,-213.98253,3899.7883,0.10098753,0.43550349
2,0.059553314,1.4888159,0.16113433,1.5203759,0.090867341,5.3186358,11.834514,1.5203759,-151.90712,2375.8268,0.13409009,0.43845388
2,0.068185647,1.5142466,0.12245491,1.7754877,0.094540348,7.1524159,11.869563,1.7754877,-236.17173,4052.9997,0.1889336,0.38540629
2,0.082231557,1.4456735,0.13803772,1.3263451,0.091856962,6.5060655,11.893223,1.3263451,-191.39408,3073.5598,0.22271345,0.36181695
2,0.057399763,1.5069322,0.1676853,1.4920096,0.090723912,5.0895796,11.812313,1.4920096,-132.8748,2181.6017,0.13589239,0.42524033
2,0.041531413,1.6207682,0.1422391,2.0261639,0.090502524,5.8026946,11.923687,2.0261639,-148.39406,2545.7857,0.096847547,0.44706408
2,0.042063491,1.655672,0.11617745,2.1383157,0.096252736,7.3564296,11.702278,2.1383157,-216.23788,3943.4809,0.12203763,0.42674885
2,0.05491448,1.6047277,0.12445174,2.1071764,0.091123496,6.7882572,12.05134,2.1071764,-193.14549,3373.6987,0.1828972,0.40449635
2,0.053954299,1.5437543,0.1417639,1.7231869,0.090516254,6.0495202,11.96677,1.7231869,-174.5286,2902.6934,0.14608612,0.41777557
2,0.13388401,1.343615,0.15116991,1.3660988,0.08850578,5.8419589,12.356911,1.3660988,-211.36923,3744.0364,0.33958551,0.32438006
2,0.040009265,1.6482854,0.12916247,2.1084625,0.091982305,6.483382,11.869536,2.1084625,-171.91021,3047.0407,0.1034527,0.43397338
2,0.038706333,1.6608049,0.13043903,2.2401808,0.090095217,6.3045084,12.002876,2.2401808,-151.66375,2679.3959,0.12171504,0.43437098
2,0.069357268,1.5799998,0.12319005,2.0854783,0.090848276,6.8889627,11.998853,2.0854783,-180.88842,3051.1283,0.22913723,0.37388403
2,0.04232787,1.6207255,0.13083592,1.9544815,0.092402414,6.4920388,11.812451,1.9544815,-170.59906,2866.0668,0.11490997,0.44138501
2,0.090378692,1.4322349,0.15919912,1.502606,0.086277306,5.4087262,12.404533,1.502606,-168.07981,2739.1651,0.25581402,0.37033965
2,0.082810293,1.5652533,0.11334393,2.002549,0.093744477,7.6714002,11.831829,2.002549,-201.70159,3570.6054,0.26363567,0.35561488
2,0.047592753,1.640619,0.12015659,2.154541,0.092960106,7.0511369,11.847507,2.154541,-187.85154,3328.2606,0.16552067,0.41233677
2,0.049906359,1.6413379,0.11649585,2.2440731,0.093963132,7.2566796,11.913633,2.2440731,-215.67037,3983.0136,0.17254163,0.40368803
2,0.088360867,1.5306781,0.12051777,1.9434751,0.092481031,7.1732689,11.95341,1.9434751,-208.22264,3611.7431,0.27190026,0.35539008
2,0.046170932,1.65017,0.10356029,2.0091461,0.10100105,8.5175894,11.300018,2.0091461,-229.80658,4164.2836,0.1574853,0.40971456
2,0.038442036,1.7678645,0.086400621,2.8874383,0.10852899,9.8839705,11.121077,2.8874383,-259.95375,5392.3183,0.15626897,0.39373254
2,0.061871256,1.6315664,0.10237178,2.2992263,0.098377847,8.4375008,11.60743,2.2992263,-244.61854,4447.8515,0.21471745,0.37527263
2,0.099116115,1.4415713,0.15517766,1.5615742,0.087662385,5.5356505,12.315986,1.5615742,-165.67274,2887.017,0.27861782,0.34086144
2,0.11194698,1.5092545,0.087982284,1.5880163,0.10499883,10.507114,11.469458,1.5880163,-322.4052,6264.7341,0.31788013,0.32310446
2,0.051261105,1.5775606,0.13080144,1.7286748,0.092433474,6.6517015,11.916643,1.7286748,-197.83729,3398.6779,0.12459745,0.42465575
2,0.065030224,1.6602641,0.082090885,2.1760383,0.11085212,10.974038,11.043616,2.1760383,-285.10765,6028.5953,0.22895206,0.36312193
2,0.035597264,1.672747,0.12199281,1.8634301,0.096344949,7.125602,11.627311,1.8634301,-186.55878,3627.7732,0.080289657,0.44560243
2,0.039917267,1.6293484,0.13493641,1.7266738,0.093751291,6.4135284,11.694531,1.7266738,-164.87197,3000.0065,0.089203236,0.45502346
2,0.027377795,1.7255517,0.10572296,1.6707406,0.11120821,8.5326562,10.277244,1.6707406,-126.60302,2924.6175,0.063677642,0.46020889
2,0.030068902,1.7040865,0.11426183,1.7573683,0.10619478,7.7607785,10.569263,1.7573683,-133.24124,2637.9108,0.073276654,0.46272594
2,0.062878112,1.5911667,0.10366346,1.6480324,0.10312601,8.736625,10.995574,1.6480324,-178.39694,3436.5916,0.21657768,0.39242856
2,0.045119781,1.6218692,0.11188083,1.6506938,0.10156613,8.0182977,11.069333,1.6506938,-177.18874,3192.3619,0.14975217,0.42674088
2,0.044521504,1.5786309,0.14267191,1.4461594,0.095074552,6.1902269,11.406018,1.4461594,-133.66802,2244.1578,0.10244221,0.43904651
2,0.037180504,1.6750416,0.1174487,2.0150509,0.10211046,7.3465844,11.053846,2.0150509,-163.51049,3173.5131,0.11728611,0.43510026
2,0.035354594,1.6551861,0.13068512,1.7373803,0.099259227,6.6529306,11.081491,1.7373803,-134.50105,2436.262,0.086644875,0.45149658
2,0.034087629,1.6937384,0.1037241,1.8665884,0.10602664,8.5942111,10.63069,1.8665884,-134.75036,2736.3573,0.10290426,0.43170834
2,0.036586749,1.6358361,0.14326303,1.6767179,0.096957187,6.0059533,11.170165,1.6767179,-95.32228,1890.3847,0.10337014,0.44461647
2,0.040784672,1.6276435,0.12920167,1.5621972,0.09784476,6.8585408,11.19716,1.5621972,-123.37145,2329.422,0.12335837,0.42872149
2,0.026283238,1.7437736,0.10403718,1.7629545,0.11290401,8.6302171,10.150206,1.7629545,-113.67229,2855.4103,0.0674792,0.45562265
2,0.078899574,1.5433861,0.10197264,1.4192861,0.10331707,9.0364961,11.113551,1.4192861,-205.40123,4000.0312,0.25284293,0.37399779
2,0.064383597,1.5902677,0.098962894,1.6501589,0.10354567,9.1984959,11.03409,1.6501589,-192.86115,3723.0675,0.21675323,0.38350259
2,0.039548658,1.6837065,0.10383248,1.9096703,0.10489189,8.556056,10.750891,1.9096703,-145.03135,2983.4562,0.14647928,0.418058
2,0.040217408,1.6991193,0.093801283,1.9136145,0.10882262,9.5983046,10.632607,1.9136145,-172.77619,3664.9362,0.1536282,0.41645954
2,0.065294251,1.608498,0.097862766,1.757961,0.10277338,9.2472642,11.255443,1.757961,-231.24895,4455.2244,0.22290847,0.38358331
2,0.03452213,1.7343031,0.10108639,2.3417336,0.1053221,8.5352431,10.961482,2.3417336,-188.44132,3745.862,0.12307361,0.41616709
2,0.034133969,1.6663904,0.1166952,1.8333627,0.099365673,7.5253803,11.136288,1.8333627,-155.70092,2719.7523,0.082496306,0.44859413
2,0.036094021,1.671193,0.13176089,2.0461571,0.095097179,6.3702055,11.391413,2.0461571,-117.1837,2202.0344,0.11538154,0.43587067
2,0.023987809,1.7890156,0.11039557,2.4544131,0.10733379,7.5949303,10.45274,2.4544131,-113.89492,2477.6358,0.064118293,0.45939563
2,0.029960877,1.7349234,0.11078721,2.1687207,0.10404912,7.7662032,10.800597,2.1687207,-137.54929,2848.7951,0.097092389,0.43663503
2,0.040256244,1.6503247,0.1316146,1.9164493,0.096808109,6.4733461,11.30065,1.9164493,-123.90188,2386.1576,0.13319589,0.42734254
2,0.17992982,1.2766908,0.14051957,1.2140637,0.089338562,6.4462458,12.293692,1.2140637,-204.44297,3353.4843,0.40954203,0.29631797
2,0.022746376,1.8001554,0.0862399,2.1290745,0.11926768,10.410018,9.9300646,2.1290745,-136.32983,3583.4483,0.056967723,0.45582106
2,0.037264258,1.6304529,0.14388802,1.6833461,0.093631369,5.9702098,11.476461,1.6833461,-111.19815,1959.0187,0.096543937,0.45632066
2,0.038253869,1.6205034,0.15043917,1.6508627,0.094471416,5.6817755,11.375399,1.6508627,-103.41091,1901.75,0.095636339,0.45132967
2,0.027808618,1.7367677,0.11130774,1.9479601,0.1036611,7.8725429,10.819267,1.9479601,-132.1605,2903.8848,0.077874315,0.45144061
2,0.02722702,1.7194236,0.11981314,1.7796257,0.10319579,7.3333966,10.699512,1.7796257,-101.87358,2348.7225,0.062710916,0.46689602
2,0.033232355,1.6733104,0.13183393,1.6996304,0.10253842,6.6101793,10.734324,1.6996304,-112.51087,2180.8693,0.092022855,0.46859458
2,0.080626441,1.5449503,0.11303813,1.6708556,0.097925991,7.9127476,11.436392,1.6708556,-184.70805,3387.2923,0.25527171,0.36214462
2,0.035554854,1.6596979,0.14078223,1.8991481,0.095923694,5.9742436,11.265983,1.8991481,-111.11467,1998.0263,0.090105083,0.4545346
2,0.0473462,1.612011,0.12780022,1.7827683,0.094415039,6.7991047,11.709167,1.7827683,-180.94045,3297.7417,0.1483828,0.42136725
2,0.043446608,1.6207319,0.12934363,1.5919832,0.096397945,6.8305021,11.385964,1.5919832,-139.91366,2590.0463,0.14016789,0.43285764
2,0.028955382,1.7146583,0.1160685,1.7854773,0.10228023,7.6041326,10.876658,1.7854773,-128.54582,2704.2447,0.068588268,0.46071652
2,0.038553159,1.6162434,0.14588253,1.5157607,0.095341981,5.9868646,11.356604,1.5157607,-121.75969,2218.7235,0.08904568,0.460195
2,0.040883836,1.6002396,0.15184044,1.4292075,0.097921877,5.7701722,11.045794,1.4292075,-101.54004,1892.6672,0.11275046,0.45478029
2,0.037545404,1.6410994,0.13712813,1.7488196,0.09944538,6.2764487,11.009315,1.7488196,-128.87513,2237.8634,0.091643403,0.46446254
2,0.074068566,1.4483398,0.13934029,1.2589604,0.094578867,6.4795649,11.630715,1.2589604,-180.21733,2956.7979,0.1912058,0.38871956
2,0.030785698,1.7201908,0.10645935,1.8810332,0.10275254,8.3326967,10.990553,1.8810332,-167.41481,3376.6021,0.087128268,0.44702976
2,0.033326559,1.7172157,0.1133226,2.1320156,0.098202257,7.5834824,11.333703,2.1320156,-147.73302,3008.8237,0.11823167,0.43610028
2,0.046434312,1.6041904,0.1185267,1.4075031,0.099031003,7.6611912,11.283608,1.4075031,-173.44966,3222.0158,0.12909941,0.41425457
2,0.037858529,1.659679,0.12542959,1.7286425,0.097490312,6.9859847,11.271119,1.7286425,-124.4749,2617.3968,0.11652969,0.42380798
2,0.041875159,1.5999114,0.15183006,1.6103861,0.09558283,5.6469394,11.338138,1.6103861,-121.71439,2160.375,0.098020728,0.45603114
2,0.035478988,1.6582728,0.12171353,1.6454965,0.10333321,7.2886145,10.847784,1.6454965,-144.46995,2762.7058,0.08044376,0.44552325
2,0.042111752,1.6129085,0.13614519,1.6452812,0.099229279,6.4009998,11.177387,1.6452812,-155.61608,2728.2505,0.10997448,0.45654289
2,0.049673557,1.5851416,0.11799282,1.5911631,0.099756339,7.5861411,11.371617,1.5911631,-194.67925,3570.9644,0.15182958,0.41704304
2,0.20082632,1.1653295,0.15306596,1.0765727,0.091174263,5.9415977,12.459146,1.0765727,-247.24394,4529.6543,0.42516398,0.27425037
2,0.05048476,1.5940994,0.12582628,1.4680209,0.094430897,7.1290682,11.580579,1.4680209,-151.31652,2713.5681,0.16786849,0.41615214
2,0.042066797,1.6500033,0.11559005,1.7270736,0.095750205,7.6781973,11.558558,1.7270736,-173.38175,3144.5081,0.13949276,0.42713896
2,0.038136368,1.6475384,0.12430173,1.6809231,0.098832597,7.0911307,11.270723,1.6809231,-170.70487,3086.6137,0.090580005,0.46110532
2,0.030715218,1.7342298,0.10662425,2.09097,0.10620802,8.1800899,10.768719,2.09097,-153.27132,3300.134,0.097205972,0.43743937
2,0.03650614,1.6497216,0.13646106,1.7878373,0.096053297,6.2857117,11.289342,1.7878373,-120.88512,2198.9495,0.083307157,0.44936071
2,0.035841511,1.6798755,0.12209141,1.9269708,0.098050177,7.0751495,11.245964,1.9269708,-136.16842,2625.2254,0.11474107,0.43842006
2,0.043069962,1.6503693,0.11434975,1.786606,0.098848449,7.7352646,11.285675,1.786606,-162.6652,3091.2299,0.14528662,0.41701357
2,0.037338067,1.6643797,0.12437006,1.8834812,0.10132986,6.9507578,11.005432,1.8834812,-162.27913,2863.8134,0.10480799,0.4635492
2,0.022517711,1.7853028,0.085562325,1.8547791,0.18353388,10.671588,7.0107146,1.8547791,120.39954,3776.7314,0.060688948,0.46431198
2,0.034864331,1.6693089,0.09814452,1.2777889,0.11890597,9.5040717,10.016006,1.2777889,-171.89124,3695.146,0.091304396,0.46118801
2,0.022209396,1.750941,0.09630695,1.499716,0.18844441,9.5698406,6.9195445,1.499716,62.10991,3000.2557,0.04476591,0.48094084
2,0.023510826,1.7513776,0.09079047,1.4886802,0.18039531,10.211611,7.068829,1.4886802,106.47289,3571.0692,0.056311214,0.47674456
2,0.038958574,1.6665041,0.088817564,1.4356056,0.11665124,10.488663,10.490508,1.4356056,-263.84958,5094.7052,0.10624245,0.44557631
2,0.021286571,1.8092833,0.078187761,1.7039848,0.14060567,11.871712,9.1732654,1.7039848,-125.49813,4562.7501,0.061374066,0.47730264
2,0.023535349,1.7488759,0.10348454,1.6964623,0.20083982,8.7236251,6.446665,1.6964623,91.154615,2828.9356,0.057331075,0.48440657
2,0.037861879,1.642317,0.093427901,1.1468778,0.11645125,10.095627,10.149251,1.1468778,-176.0026,3759.8265,0.11294954,0.45139667
2,0.02852376,1.7509777,0.076552924,1.5135743,0.12482237,12.256288,10.087984,1.5135743,-199.70926,5308.8249,0.095763739,0.43797667
2,0.018558851,1.8207724,0.075656253,1.6772519,0.15054186,12.317809,8.5778272,1.6772519,-29.848473,4389.6371,0.042488436,0.4802844
2,0.020256471,1.8342665,0.067444292,1.8640941,0.14753934,13.827825,8.9489547,1.8640941,-56.451738,5423.7674,0.081659728,0.45160433
2,0.087360036,1.5266291,0.083962038,1.3555526,0.10789899,11.188913,11.257691,1.3555526,-337.18558,6269.9599,0.26117476,0.34597431
2,0.042195758,1.6734036,0.082753456,1.6345793,0.11496366,11.202709,10.68153,1.6345793,-266.80651,5517.7805,0.12750416,0.40176841
2,0.021707035,1.9002767,0.055300846,3.3686606,0.14961097,16.202992,9.2666042,3.3686606,-165.6263,6716.0955,0.09322771,0.40576896
2,0.034270608,1.7727183,0.072037109,2.6224404,0.11605307,12.415981,10.829634,2.6224404,-319.33554,6482.9117,0.11864957,0.4076323
2,0.043977287,1.7326577,0.071086141,2.8349734,0.11719339,12.468057,11.058547,2.8349734,-392.81152,7686.8364,0.15322188,0.38949812
2,0.035834625,1.6782216,0.10189783,1.7038386,0.10853798,8.8714603,10.705135,1.7038386,-200.77333,3898.9448,0.10686561,0.43709481
2,0.032841301,1.669416,0.11145432,1.4929186,0.11002941,8.1507783,10.254322,1.4929186,-129.09248,2587.4423,0.090838079,0.45898993
2,0.20765889,1.277487,0.10330395,1.2428348,0.096963772,9.0130599,11.731327,1.2428348,-264.03218,4614.974,0.44667595,0.2632091
2,0.061664877,1.6202966,0.085683409,2.0207605,0.11134239,10.5537,10.932702,2.0207605,-299.06123,5672.4091,0.21171555,0.38043352
2,0.10996815,1.4499265,0.10339111,1.5532512,0.099303246,8.8203566,11.636367,1.5532512,-292.55883,5165.3077,0.30653281,0.33857247
2,0.041968336,1.672749,0.1071036,2.0476354,0.10093215,8.1659611,11.360735,2.0476354,-219.8656,4231.1635,0.13983615,0.41134444
2,0.061346207,1.4807689,0.17061891,1.6158585,0.089317838,4.8932642,12.086159,1.6158585,-154.13596,2650.3056,0.14068441,0.4307737
2,0.03099999,1.7233111,0.098900286,1.9774106,0.1107173,9.0003365,10.624599,1.9774106,-221.38816,4156.7511,0.08267253,0.47230363
2,0.02594093,1.77271,0.082409721,2.0791802,0.12399383,10.986224,9.9789062,2.0791802,-221.72164,4717.8117,0.063561386,0.45190264
2,0.041486007,1.7063279,0.08189809,2.0673658,0.11808081,11.070265,10.409321,2.0673658,-246.05009,5182.1069,0.15259486,0.39989408
2,0.079347744,1.56218,0.091684042,1.8038528,0.10538723,9.9152409,11.269658,1.8038528,-296.02962,5497.8005,0.25316484,0.36531144
2,0.068956075,1.5912307,0.095323325,1.9955941,0.10621499,9.3742371,11.183391,1.9955941,-272.2482,5179.0473,0.22671614,0.37169843
2,0.035554457,1.6816772,0.10203389,2.1000506,0.10218565,8.6048805,11.293831,2.1000506,-253.99547,4499.7893,0.081030778,0.4590221
2,0.038937384,1.6832098,0.0885437,2.0357654,0.10951644,10.162892,10.863669,2.0357654,-272.61552,5034.0721,0.12645369,0.42454757
2,0.068864857,1.5697775,0.095341908,2.0136407,0.10367092,9.3607321,11.362882,2.0136407,-302.0057,5457.8342,0.22239357,0.37729174
2,0.16197272,1.3767107,0.10331415,1.5467898,0.09866012,8.8317064,11.492747,1.5467898,-215.21375,3948.2783,0.39033471,0.29269959
2,0.024077247,1.8134902,0.090694807,2.5773423,0.11924987,9.5362162,9.9555165,2.5773423,-139.53688,3569.0047,0.070079582,0.44017444
2,0.026961305,1.7705571,0.09596493,2.3761155,0.1174539,9.0530298,10.018262,2.3761155,-161.93561,3397.7476,0.07631593,0.45353939
2,0.049111421,1.6949178,0.08778758,2.1045497,0.11144247,10.217903,10.367133,2.1045497,-119.84579,3366.3572,0.18875221,0.38669274
2,0.15045462,1.4345507,0.086434493,1.7147764,0.10482957,10.636945,11.225851,1.7147764,-251.66763,5036.8932,0.37727196,0.29647919
2,0.084873752,1.5766778,0.086297491,1.8465677,0.11117808,10.576206,10.681882,1.8465677,-191.27811,4513.0701,0.26885759,0.35293663
2,0.17058695,1.3427479,0.096096845,1.1528969,0.10098257,9.7937115,11.32444,1.1528969,-215.93385,4178.4685,0.40172003,0.28983834
2,0.023963684,1.8001318,0.097708456,2.3833217,0.12596373,8.8574498,9.4906298,2.3833217,-127.12386,3254.7093,0.056648555,0.46235753
2,0.051825023,1.6473564,0.099515587,1.8042418,0.10638662,9.0465461,10.778264,1.8042418,-164.05892,3676.4628,0.1879759,0.39756561
2,0.16477939,1.4058292,0.088659182,1.7508929,0.10189359,10.322677,11.347802,1.7508929,-232.98186,4475.8369,0.39697106,0.28828009
2,0.041255184,1.7286404,0.079187493,2.1715223,0.12394465,11.4282,9.7047031,2.1715223,-86.853169,4008.0967,0.16488517,0.39202476
2,0.041122704,1.7208625,0.087589627,2.191869,0.11715463,10.18905,10.149416,2.191869,-134.79556,4034.228,0.15831277,0.40349297
2,0.030642056,1.7657123,0.087442064,2.2100529,0.12188593,10.196764,9.8806736,2.2100529,-132.3389,4084.4679,0.11408136,0.42571008
2,0.022537504,1.8011328,0.10243926,2.1978448,0.12756584,8.4993246,9.1845142,2.1978448,-68.809407,2735.6953,0.058313164,0.46163957
2,0.047953065,1.7046845,0.084932667,2.0489998,0.11863088,10.64045,10.096013,2.0489998,-126.09349,4144.7111,0.18443603,0.38849179
2,0.043171025,1.675219,0.10072894,1.9203249,0.10722808,8.8509784,10.583242,1.9203249,-129.04475,3133.6208,0.15743323,0.40484444
2,0.027026675,1.7656331,0.095665147,2.0567568,0.12111496,9.2969767,9.6608349,2.0567568,-73.284069,3145.8489,0.091146254,0.43607258
2,0.045001664,1.6297489,0.10500615,1.5799762,0.11146378,8.6538943,10.069188,1.5799762,-53.128641,2463.6942,0.16101115,0.40285554
2,0.10628688,1.5380236,0.084922435,1.768019,0.10912552,10.812678,10.792255,1.768019,-181.77548,4374.738,0.31096254,0.33083818
