Grade,Short Run Emphasis (SRE),Long Run Emphasis (LRE),Gray-Level Nonuniformity (GLN),Run Length Nonuniformity (RLN),Run Percentage (RP),Low Gray-Level Run Emphasis (LGRE),High Gray-Level Run Emphasis (HGRE),Short Run Low Gray-Level Emphasis (SRLGE),Short Run High Gray-Level Emphasis (SRHGE),Long Run Low Gray-Level Emphasis (LRLGE),Long Run High Gray-Level Emphasis (LRHGE)
2,4.34E-05,30653.9512,58826.8518,576.667455,0.963413239,0.973153487,1.12068064,4.23E-05,4.81E-05,29740.6982,34895.2432
2,4.16E-05,34473.29306,52961.41651,564.9329429,0.893123627,0.96079684,2.788063178,4.05E-05,7.63E-05,32722.12397,130697.485
2,4.31E-05,30753.1561,58197.7241,517.920528,0.956020355,0.971804887,1.20693565,4.20E-05,4.92E-05,29740.1598,39824.7427
2,4.39E-05,30380.22457,51445.21359,428.5237399,0.852565765,0.967665761,7.596282591,4.28E-05,0.000166685,29122.10826,389387.9989
2,4.03E-05,32105.6153,58164.7349,501.117863,0.951675415,0.973173103,1.32446375,3.93E-05,4.81E-05,31089.9084,47955.535
2,4.26E-05,30457.9764,59688.6252,495.642652,0.964839935,0.978018843,1.1868966,4.18E-05,4.80E-05,29713.6453,38760.7816
2,4.28E-05,30474.3485,59970.3338,482.090534,0.967739105,0.978745078,1.156958,4.19E-05,4.76E-05,29756.4176,37198.0577
2,4.26E-05,32533.39105,48898.76704,478.8557834,0.821487427,0.962117676,10.23799043,4.13E-05,0.000213711,30970.09912,536184.4708
2,3.96E-05,33840.50439,44972.16605,410.0796028,0.741764069,0.969245871,30.60945394,3.87E-05,0.000582212,32543.62323,1653503.986
2,3.80E-05,34476.69549,48375.11488,494.7474223,0.809871674,0.963331834,11.73372005,3.69E-05,0.000235732,32873.74302,620502.2023
2,3.96E-05,34343.1208,57631.0468,540.645018,0.947307587,0.971309807,1.41777968,3.87E-05,4.91E-05,33149.2921,55622.0342
2,3.82E-05,31570.8526,58997.8339,558.048181,0.962165833,0.974679508,1.17844055,3.73E-05,4.35E-05,30710.061,39113.3204
2,4.13E-05,30616.4093,59572.3826,506.797396,0.966156006,0.976812837,1.138317,4.04E-05,4.59E-05,29836.4682,36118.7553
2,4.10E-05,31145.3978,59813.9136,522.75781,0.969127655,0.977253331,1.10007453,4.01E-05,4.48E-05,30383.6103,34580.6653
2,5.07E-05,27247.9314,60169.785,504.488001,0.970859528,0.978825453,1.09725546,4.96E-05,5.55E-05,26636.2923,30275.7986
2,3.48E-05,33799.83015,52716.9439,564.3301887,0.875320435,0.96708549,6.170167989,3.38E-05,0.00013095,32506.98166,314719.7507
2,3.66E-05,32860.2212,59203.614,592.071784,0.965847015,0.974669463,1.11062613,3.57E-05,4.04E-05,31973.7269,36791.5417
2,4.62E-05,29535.8424,57519.7241,494.31401,0.943969727,0.971952793,1.56477252,4.50E-05,5.93E-05,28564.9362,58052.3388
2,4.54E-05,30064.3565,60166.6298,487.721519,0.970668793,0.978888864,1.10113717,4.44E-05,4.97E-05,29381.6912,33602.7538
2,3.97E-05,32594.9886,35598.91827,347.4718019,0.593746185,0.964591577,82.88117661,3.86E-05,0.001537165,31141.46392,4513994.116
2,4.77E-05,30623.34864,44171.92991,382.057889,0.732471466,0.96719245,35.10559967,4.65E-05,0.000673153,29295.81448,1896110.633
2,4.75E-05,32165.59289,49174.94002,439.3567802,0.822322846,0.963730219,9.375001681,4.63E-05,0.000202987,30594.94274,488971.4579
2,4.64E-05,33632.86974,39313.71234,412.7039633,0.675346375,0.952690212,33.34511226,4.50E-05,0.000639568,31470.79739,1802858.805
2,4.99E-05,27804.306,52836.46287,412.1303903,0.872970581,0.96881994,5.981899589,4.87E-05,0.000143998,26659.9905,298191.0232
2,3.36E-05,36112.7213,57703.3086,673.494944,0.957439423,0.968219381,1.13895271,3.26E-05,3.78E-05,34922.9712,41330.1733
2,3.34E-05,35924.6879,56503.101,604.426167,0.938789368,0.967362074,1.59267949,3.25E-05,4.58E-05,34613.9045,66327.5171
2,3.84E-05,33168.1198,56849.8398,555.806496,0.937103271,0.970344725,1.85265013,3.73E-05,5.60E-05,32068.5752,77596.7325
2,4.21E-05,34313.9193,55996.0226,500.434598,0.930393219,0.966998083,1.72362645,4.09E-05,5.77E-05,32910.5433,72243.9184
2,4.29E-05,33568.5846,57878.1252,503.129442,0.950508118,0.971784817,1.32958128,4.18E-05,5.15E-05,32454.9214,49803.5923
2,3.72E-05,36830.16984,46175.06826,473.7300402,0.781158447,0.959126206,13.7822364,3.61E-05,0.000272426,34945.60887,735231.1155
2,4.17E-05,33978.2856,56798.2614,473.316706,0.932128906,0.971809796,2.05688235,4.07E-05,6.32E-05,32817.182,90238.2494
2,4.53E-05,32154.48885,50470.86133,397.4403678,0.830741882,0.970421328,13.06492127,4.42E-05,0.000268129,30958.84336,690996.9871
2,3.84E-05,36027.881,55690.1739,503.588167,0.927150726,0.966361555,1.98464453,3.73E-05,5.84E-05,34594.3372,88199.6006
2,4.18E-05,34553.18399,51319.04401,483.7741054,0.859153748,0.96378645,7.526797196,4.05E-05,0.000163308,33013.75981,390013.8663
2,3.55E-05,34977.0344,55978.3639,690.847683,0.943634033,0.962020519,1.27849081,3.43E-05,4.31E-05,33569.3983,47249.8338
2,4.33E-05,33127.9873,57920.3745,484.810231,0.940216064,0.97613087,1.95750395,4.22E-05,6.33E-05,32247.9776,83747.2856
2,3.71E-05,34644.4346,58157.2671,648.265304,0.955783844,0.971645738,1.24602811,3.61E-05,4.37E-05,33571.2255,46057.1022
2,4.08E-05,35667.99717,55005.60374,527.1344741,0.916301727,0.966105107,2.587940853,3.95E-05,7.22E-05,34243.11879,120778.2207
2,3.97E-05,33727.03879,49537.54979,482.9976967,0.833370209,0.96178531,8.070995248,3.84E-05,0.000171358,32187.35264,418502.1352
2,3.55E-05,35350.8314,58180.9629,620.039133,0.958835602,0.97070376,1.14987884,3.45E-05,3.99E-05,34214.7273,41554.9552
2,3.58E-05,35043.5392,58803.9859,586.811137,0.959117889,0.974553155,1.22215318,3.50E-05,4.14E-05,34044.875,45546.2742
2,3.86E-05,35646.3076,57349.4851,525.848786,0.940685272,0.972126789,1.70642314,3.77E-05,5.34E-05,34495.6604,72749.131
2,3.85E-05,36490.2652,56631.4379,515.914656,0.940116882,0.967334563,1.38913709,3.75E-05,4.74E-05,35022.9715,56474.8606
2,3.64E-05,36652.9169,57721.0747,559.922739,0.954093933,0.969440564,1.2074841,3.55E-05,4.21E-05,35351.7357,46456.7959
2,3.59E-05,37542.69055,45013.85188,446.3962692,0.759654999,0.960155027,19.26003552,3.47E-05,0.000371286,35722.3795,1035870.757
2,3.68E-05,35063.38,57997.0009,525.805005,0.946590424,0.974168708,1.68241578,3.59E-05,5.10E-05,34066.2065,70648.7688
2,3.63E-05,36411.9517,58418.5189,505.698413,0.951854706,0.97480479,1.47356448,3.54E-05,4.65E-05,35358.9193,60980.2576
2,3.75E-05,36215.50735,51505.67575,460.3274466,0.852794647,0.967729546,6.926708743,3.66E-05,0.000147448,34764.40927,359421.0531
2,3.59E-05,36355.0845,58127.493,549.686211,0.948181152,0.974376388,1.57591792,3.50E-05,4.80E-05,35309.708,66391.7175
2,3.40E-05,38798.25241,52578.65119,592.2654007,0.893314362,0.957928767,2.580397964,3.29E-05,6.43E-05,36808.96627,124036.9304
2,4.45E-05,33776.55352,48673.14344,388.5322542,0.799209595,0.971094542,18.86158516,4.34E-05,0.000372942,32528.50521,1010411.329
2,4.03E-05,36193.7589,56607.9211,496.171557,0.931186676,0.97081658,1.94652278,3.93E-05,5.97E-05,34908.6538,86717.6449
2,4.00E-05,36102.73972,54902.45061,474.9377306,0.899105072,0.972340934,3.853214828,3.91E-05,9.40E-05,34901.51091,191010.0272
2,3.99E-05,35125.61403,48621.9509,440.4015178,0.807365418,0.966417801,11.93754287,3.88E-05,0.000241463,33625.40049,632615.0144
2,4.16E-05,33996.0306,55683.688,477.991693,0.924743652,0.966978593,1.91771028,4.05E-05,6.07E-05,32604.3332,82510.3798
2,4.54E-05,32846.93176,54660.45438,424.0377501,0.889865875,0.974737611,6.222218269,4.44E-05,0.000143229,31815.49687,317317.4129
2,4.30E-05,34539.00996,52887.23414,463.8926966,0.878265381,0.966732135,4.645077342,4.18E-05,0.000111902,33064.90838,232669.1038
2,4.29E-05,32345.71151,47577.87341,468.4000178,0.80065918,0.961350231,15.72805041,4.16E-05,0.000314469,30742.1888,836606.4838
2,5.58E-05,31327.07098,44663.40312,366.7688037,0.753330231,0.95997931,16.79574663,5.41E-05,0.000348305,29573.69628,894410.699
2,3.87E-05,34696.0883,57099.27,541.115524,0.943481445,0.969319104,1.42547269,3.77E-05,4.85E-05,33482.6509,55966.2382
2,5.31E-05,31636.89721,50648.55422,411.2288809,0.84292984,0.965689118,8.476314615,5.17E-05,0.00019315,30148.1409,439381.0807
2,4.20E-05,32468.0133,58900.6714,490.36396,0.961212158,0.974414746,1.18982494,4.10E-05,4.79E-05,31570.0205,40695.3712
2,3.81E-05,33927.215,58973.6813,540.55409,0.963809967,0.973886496,1.12160675,3.71E-05,4.23E-05,32965.7546,38547.7161
2,5.23E-05,27868.2805,59632.8489,432.535438,0.968170166,0.976483688,1.10281661,5.10E-05,5.77E-05,27154.6572,31065.7363
2,4.32E-05,30609.2145,59577.149,467.723565,0.968158722,0.976185961,1.10172948,4.22E-05,4.75E-05,29843.029,33907.0969
2,4.17E-05,33101.94493,52223.75907,481.2889855,0.872936249,0.964076555,4.124096376,4.06E-05,0.00010086,31550.4661,202407.0155
2,4.09E-05,34069.86861,56068.63418,483.7880196,0.926128388,0.969238415,2.259357974,3.98E-05,6.59E-05,32786.90157,101348.786
2,4.12E-05,32983.9853,58364.1893,490.320514,0.957443237,0.972379198,1.20257918,4.01E-05,4.73E-05,31963.646,41993.4456
2,3.67E-05,34701.8292,56657.2235,527.011139,0.935497284,0.969497253,1.70140376,3.57E-05,5.12E-05,33439.5424,71382.1905
2,3.90E-05,33042.6869,58770.2075,515.471495,0.959560394,0.974224031,1.22964031,3.80E-05,4.54E-05,32125.3405,43491.7266
2,4.61E-05,30879.6238,57809.6763,422.457648,0.946136475,0.972986855,1.59398491,4.50E-05,5.95E-05,29885.5108,61340.1942
2,3.55E-05,33994.799,57104.1789,529.964153,0.937866211,0.971698563,1.96737495,3.46E-05,5.48E-05,32889.0649,85060.3631
2,3.90E-05,32972.5127,56370.3966,473.681358,0.930091858,0.969716018,1.90870751,3.80E-05,5.75E-05,31782.3404,80733.0192
2,5.61E-05,27339.1747,59775.9013,411.749462,0.968910217,0.977101271,1.10096614,5.49E-05,6.16E-05,26646.4939,30486.1873
2,4.58E-05,32705.09555,51342.20893,483.8728188,0.863067627,0.962089403,6.094201468,4.45E-05,0.000141544,31071.30008,309767.5967
2,4.41E-05,31654.68517,50116.29244,425.2160277,0.838451386,0.96356679,7.175405425,4.29E-05,0.000159528,30175.22228,367595.8512
2,4.52E-05,31587.18643,56111.92044,441.6370145,0.924476624,0.970140163,2.300976593,4.42E-05,7.13E-05,30383.44652,100995.7368
2,4.74E-05,31016.39804,54544.59993,410.1173499,0.898757935,0.969888566,4.088488227,4.62E-05,0.000106351,29816.82658,198236.7866
2,4.91E-05,32586.23785,51603.82081,413.4914543,0.855632782,0.967270995,7.11210092,4.79E-05,0.000163686,31192.79829,365574.535
2,4.61E-05,31385.29012,56447.89647,428.5419097,0.91998291,0.974424951,2.940564425,4.51E-05,8.38E-05,30392.72268,135932.7251
2,5.51E-05,29350.0068,59417.2607,427.391283,0.959095001,0.978447875,1.3458714,5.39E-05,6.46E-05,28634.0564,46342.8221
2,4.35E-05,31947.4313,58173.0794,449.178819,0.942199707,0.976986057,2.02549999,4.27E-05,6.42E-05,31068.934,86509.6128
2,4.66E-05,28947.8861,60476.1671,468.977458,0.971744537,0.980384913,1.10913472,4.56E-05,5.09E-05,28353.2147,32895.1878
2,4.56E-05,30986.1443,58375.0926,448.449967,0.950611115,0.974922766,1.43325265,4.46E-05,5.56E-05,30024.0043,52990.2914
2,3.98E-05,33211.32564,56069.10154,477.70513,0.917598724,0.972589389,2.381669012,3.89E-05,6.67E-05,32099.78116,107226.0085
2,4.10E-05,34422.09158,39683.27307,352.5626737,0.663127899,0.963837056,52.37822838,3.99E-05,0.000981331,32840.42195,2845978.464
2,5.87E-05,27088.9615,59689.8535,386.517029,0.964111328,0.97833274,1.23656496,5.74E-05,6.66E-05,26430.1216,37814.6651
2,4.17E-05,32805.4812,59288.532,477.019356,0.959690094,0.977429728,1.32063659,4.08E-05,4.94E-05,31965.3925,48696.9724
2,3.81E-05,33523.009,58421.8049,507.258031,0.952163696,0.97470852,1.42114757,3.73E-05,4.76E-05,32553.2175,54823.9249
2,4.28E-05,31702.5789,59155.6818,447.011704,0.960105896,0.976456929,1.299178,4.18E-05,5.05E-05,30861.025,46192.3604
2,4.22E-05,30969.3015,59320.3651,467.78291,0.961803436,0.976866735,1.25641564,4.12E-05,4.91E-05,30174.8112,43007.7724
2,4.41E-05,29699.8997,60050.9075,510.763523,0.970783234,0.97816181,1.0928835,4.31E-05,4.82E-05,29028.4238,32567.426
2,5.15E-05,30342.80388,48514.64135,368.118025,0.798492432,0.969956826,16.43434769,5.02E-05,0.000336387,29123.39712,873674.2225
2,4.30E-05,30768.5939,59749.2231,511.826491,0.965702057,0.978085648,1.16853729,4.21E-05,4.82E-05,30033.3183,38050.8832
2,3.90E-05,34984.778,57163.0307,504.359793,0.943820953,0.969646092,1.4584392,3.80E-05,4.92E-05,33721.629,58404.7252
2,3.85E-05,34858.4252,56478.1219,472.013468,0.92873764,0.971063203,2.19063284,3.75E-05,6.20E-05,33657.2581,98431.1371
2,4.28E-05,31731.4162,59392.2303,445.585534,0.962162018,0.97718768,1.2659061,4.18E-05,4.99E-05,30936.4365,44362.0331
2,3.80E-05,33116.1979,58990.2185,518.937005,0.963291168,0.974195226,1.13498358,3.71E-05,4.23E-05,32181.3214,38470.2464
2,4.18E-05,30536.209,58993.8053,529.589533,0.964550018,0.973822894,1.11582974,4.07E-05,4.64E-05,29684.0021,34388.2835
2,4.27E-05,30402.0601,59895.1083,542.504594,0.969852448,0.97752739,1.09633718,4.18E-05,4.67E-05,29679.7475,33523.0891
2,4.74E-05,28852.95246,50082.95247,484.9900002,0.818904877,0.973169986,16.68390212,4.63E-05,0.000336486,27963.30171,885194.283
2,4.50E-05,31579.3023,59028.004,435.82301,0.960609436,0.975415397,1.21599363,4.40E-05,5.14E-05,30686.2485,41497.6072
2,3.87E-05,34498.1561,58034.3041,454.07588,0.945919037,0.974659271,1.72644081,3.79E-05,5.36E-05,33468.4302,72784.0509
2,4.46E-05,31225.1341,55613.1786,448.381589,0.927684784,0.965596038,1.94177208,4.33E-05,6.48E-05,29922.2793,80313.7069
2,4.21E-05,32868.2045,58382.7133,479.656633,0.960018158,0.971523471,1.14126893,4.10E-05,4.70E-05,31786.0821,38561.848
2,4.05E-05,31689.3687,59622.0025,544.75073,0.968330383,0.976392677,1.1014004,3.96E-05,4.46E-05,30905.6948,35074.9025
2,4.41E-05,30839.4431,58102.7022,474.596773,0.953891754,0.972062111,1.30986531,4.30E-05,5.24E-05,29844.6593,45533.1247
2,4.21E-05,31393.4943,59285.403,563.098406,0.966247559,0.975023597,1.10944287,4.11E-05,4.64E-05,30528.9272,35249.2031
2,5.29E-05,29732.10237,55017.74705,422.4299197,0.898910523,0.973450467,4.680198741,5.16E-05,0.000123681,28786.45412,229088.3446
2,5.15E-05,30329.03926,36827.64177,366.4286089,0.612575531,0.965793416,75.71837653,5.00E-05,0.001420058,29023.43078,4119206.882
2,4.43E-05,31852.02814,54232.2054,402.508222,0.887359619,0.972996582,6.567701968,4.32E-05,0.000148319,30821.3618,334830.3325
2,4.19E-05,33107.67035,56248.57768,424.8948157,0.918987274,0.973770431,3.6537232,4.09E-05,9.25E-05,32123.44563,176513.9389
2,4.09E-05,32116.2852,59513.768,515.918541,0.967918396,0.975899006,1.10212031,3.99E-05,4.50E-05,31309.8782,35539.5132
2,4.42E-05,31448.8698,58881.6056,477.132494,0.962989807,0.97358649,1.12711898,4.31E-05,4.89E-05,30472.537,36405.9882
2,4.05E-05,31729.5352,58972.9494,517.156857,0.959251404,0.975653568,1.30512916,3.96E-05,4.81E-05,30864.5517,46458.9298
2,4.05E-05,32801.346,58710.9361,490.393492,0.96049118,0.973366987,1.15312839,3.96E-05,4.51E-05,31753.976,39459.9734
2,4.60E-05,31721.7257,56034.5413,444.056982,0.923732758,0.970016713,2.26788294,4.48E-05,7.18E-05,30535.5351,99220.1811
2,4.24E-05,30994.0886,59849.3353,559.432005,0.969684601,0.977325754,1.09667066,4.15E-05,4.65E-05,30261.6886,34151.0664
2,0.00013581,15126.3017,60502.2194,403.073072,0.973155975,0.980055284,1.08544248,0.000132041,0.000152207,14882.1391,16157.9125
2,7.87E-05,20787.9641,59131.1596,525.230461,0.965484619,0.974297675,1.11146387,7.67E-05,8.73E-05,20232.3783,23208.7799
2,0.000150328,13090.6989,59999.1664,430.6664,0.970317841,0.977972725,1.09509054,0.000145953,0.000169468,12834.0512,14188.9383
2,0.000143282,14398.3185,60003.043,406.129445,0.970329285,0.978000053,1.09512744,0.000139031,0.000161958,14135.7951,15519.2782
2,5.88E-05,27937.8863,58845.1774,457.767703,0.962150574,0.973730354,1.15952331,5.73E-05,6.61E-05,27130.4132,33963.151
2,8.62E-05,21245.882,60383.3253,399.347326,0.972507477,0.979535139,1.08763125,8.42E-05,9.46E-05,20805.7632,23133.6826
2,0.000155248,12885.0934,60648.5389,435.245817,0.973960876,0.980658247,1.08277363,0.000151155,0.000172929,12683.9351,13734.7105
2,7.06E-05,24875.4523,59044.6355,438.529718,0.965042114,0.973962875,1.11276236,6.87E-05,7.88E-05,24184.6977,27868.4031
2,6.48E-05,26846.825,57516.5835,364.25123,0.94304657,0.972437378,1.83634246,6.32E-05,8.49E-05,25959.5723,69936.9668
2,9.33E-05,20735.8829,60499.8477,356.668092,0.973148346,0.980050595,1.08545967,9.12E-05,0.000102598,20314.3557,22553.5765
2,8.98E-05,23460.2633,59032.4382,324.818783,0.955917358,0.977162609,1.42999055,8.76E-05,0.000105259,22771.9488,44597.7743
2,7.36E-05,25257.37234,46914.27957,349.0241982,0.774047852,0.969391939,24.18715843,7.17E-05,0.00050292,24252.98607,1292015.517
2,7.73E-05,27744.79842,56140.49962,369.2514119,0.927970886,0.969231168,2.400840638,7.51E-05,0.000109759,26701.99636,101666.5472
2,0.000125776,23534.5052,60122.6396,326.489938,0.969573975,0.978956047,1.11565229,0.000122885,0.000138571,22917.7821,27606.4644
2,7.38E-05,28868.0691,58672.8281,385.194204,0.956562042,0.974724886,1.34452695,7.20E-05,8.56E-05,28000.1788,45526.3821
2,7.24E-05,30738.9643,58296.3111,451.182011,0.956748962,0.972099191,1.19561295,7.07E-05,8.11E-05,29664.8643,39525.7091
2,5.22E-05,29460.71556,56715.40066,458.4513812,0.928527832,0.972599636,2.423338884,5.09E-05,8.18E-05,28457.79217,105294.6258
2,6.26E-05,25885.2069,59503.8329,455.054076,0.967254639,0.976004508,1.10731043,6.10E-05,6.94E-05,25206.7707,29073.4
2,5.83E-05,27229.30176,34588.13304,270.4018006,0.57157135,0.968019342,95.53229655,5.67E-05,0.001788947,26036.71257,5201070.256
2,5.76E-05,30121.07799,50894.22401,400.6250956,0.832176209,0.972620757,11.97142981,5.62E-05,0.000262017,29066.55014,629017.5401
2,5.45E-05,31825.92487,45521.50355,401.2310961,0.754226685,0.967212687,26.22558411,5.31E-05,0.000518706,30437.95966,1411351.095
2,4.56E-05,34061.9225,57528.0181,513.967314,0.950454712,0.969439297,1.25722246,4.45E-05,5.28E-05,32771.8052,46506.4133
2,3.43E-05,36371.35252,55860.9667,691.5179713,0.91891861,0.970801741,2.687595319,3.34E-05,6.65E-05,35146.03616,127203.0219
2,5.09E-05,29869.0019,60351.2838,510.467974,0.972431183,0.979419743,1.08750409,4.97E-05,5.58E-05,29242.0017,32548.1747
2,6.44E-05,27154.4987,59588.7483,432.501562,0.963066101,0.978101641,1.26845557,6.28E-05,7.43E-05,26505.2061,39541.5886
2,6.39E-05,27046.84343,53005.92424,397.1083628,0.861553192,0.975207732,7.65323771,6.23E-05,0.000190265,26223.38624,389085.8098
2,5.40E-05,32362.34365,50697.7001,428.9322551,0.839298248,0.967927891,9.344369057,5.26E-05,0.000210013,31001.51227,487603.5528
2,5.04E-05,31602.31233,50256.06113,439.5891435,0.825897217,0.970680503,11.34076312,4.92E-05,0.000242248,30402.67536,596120.017
2,4.51E-05,34372.1955,60248.8529,527.712863,0.971492767,0.979086375,1.0926034,4.41E-05,4.94E-05,33593.9867,37906.5199
2,5.25E-05,31593.93916,56716.90783,435.6830192,0.919811249,0.976470917,3.656617158,5.13E-05,0.000104309,30724.59854,175295.5332
2,4.80E-05,33476.46799,51363.57148,461.3553699,0.847572327,0.968933512,7.288688791,4.67E-05,0.000165558,32138.39424,376316.8734
2,4.61E-05,29739.25901,38333.59453,352.8168385,0.637992859,0.965197338,59.09738189,4.48E-05,0.001109643,28333.73224,3208819.729
2,5.06E-05,28731.7538,58448.4261,463.779458,0.954406738,0.973968497,1.29538001,4.95E-05,5.90E-05,27802.2073,42834.1877
2,5.33E-05,27831.1098,59645.7256,485.410244,0.961978912,0.978835679,1.35183672,5.22E-05,6.31E-05,27182.7665,44952.2175
2,5.31E-05,28083.19123,52561.54953,390.8852185,0.866592407,0.969611098,7.219860483,5.18E-05,0.000169863,26926.77365,366518.4896
2,5.83E-05,27667.92369,40104.06233,322.2289778,0.668907166,0.964330575,48.68731849,5.67E-05,0.000933295,26237.35,2636632.139
2,6.00E-05,26192.51808,45923.42607,367.7162478,0.760688782,0.967565485,25.79790938,5.85E-05,0.000517067,24989.81481,1381599.937
2,5.75E-05,27737.47538,39205.33965,367.7616874,0.671821594,0.953367512,37.08880472,5.56E-05,0.00072087,25765.47465,2001363.25
2,6.13E-05,23812.9785,60311.5467,510.038092,0.971801758,0.979353266,1.09219517,5.99E-05,6.69E-05,23277.8281,26368.0932
2,5.31E-05,28884.22535,53720.56169,448.1229417,0.892131805,0.966969894,4.274520301,5.18E-05,0.0001162,27574.61297,206080.4031
2,6.50E-05,28026.61817,40191.20757,367.3518633,0.686920166,0.954171756,25.93752978,6.30E-05,0.000524947,26032.86369,1391327.848
2,7.08E-05,22904.61177,52097.25979,371.593018,0.856964111,0.970420579,10.02297384,6.89E-05,0.000241288,21964.61563,514106.313
2,5.89E-05,26771.52376,54327.75829,438.5096074,0.897888184,0.968579022,3.073986071,5.74E-05,0.000101045,25599.39581,138016.8163
2,6.26E-05,25100.18149,55922.80415,453.5376132,0.919708252,0.970846661,2.630316592,6.11E-05,9.67E-05,24070.82582,111960.6018
2,6.63E-05,21941.3369,59853.6466,476.090856,0.967330933,0.978170699,1.15310226,6.47E-05,7.38E-05,21417.5093,27501.2475
2,6.21E-05,24454.191,51251.67919,403.4944779,0.844985962,0.969462383,8.861382821,6.05E-05,0.000209793,23367.2624,452454.2307
2,6.11E-05,25927.90218,53891.14243,424.2014738,0.890163422,0.968913068,3.992644337,5.95E-05,0.000120058,24801.70013,187356.9761
2,6.42E-05,23871.4728,56961.5758,448.045327,0.938014984,0.970516565,1.70135388,6.26E-05,8.18E-05,22904.0467,59548.0438
2,6.79E-05,22449.72904,52676.85,424.590746,0.874694824,0.96672664,4.525212113,6.60E-05,0.000137592,21343.34786,212421.5221
2,5.99E-05,25917.95402,44011.70746,369.0468267,0.738391876,0.962145093,20.9108812,5.82E-05,0.000427685,24423.32702,1113715.917
